STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION,FISHING,FISH
403232,MORSES CREEK @ WANDILIGONG,MORSES @ WANDILIGONG,327.792,AHD,123.0,55,498169.0,5932704.0,UTM,-36.75128939,146.9793761,WGS84,9,339.0,1,Y,N,1,1972-11-29,,403,0,
403233,BUCKLAND RIVER @ HARRIS LANE,BUCKLAND @ HARRIS,280.05,AHD,435.0,55,489467.0,5936002.0,UTM,-36.72149292,146.8820491,WGS84,9,290.0,9,Y,N,1,1972-05-02,,403,0,
403234,KING RIVER @ LAKE WILLIAM HOVELL (HG),KING @ WILLIAM,0.0,AHD,332.0,55,445346.0,5914541.0,UTM,-36.91340337,146.3863558,WGS84,9,444.0,1,Y,Y,1,1971-04-28,,403,0,
403235,BUFFALO RIVER @ LAKE BUFFALO (HEAD GAUGE),BUFFALO @ BUFFALO,0.0,AHD,1145.0,55,469202.0,5936570.0,UTM,-36.7159314,146.65514248,WGS84,9,0.0,1,Y,Y,1,1965-07-07,,403,0,
403240,KING RIVER @ EDI,KING @ EDI,188.254,AHD,684.0,55,448165.0,5942725.0,UTM,-36.65953226,146.42000832,WGS84,9,206.0,1,Y,N,1,1979-06-15,,403,0,
403241,OVENS RIVER @ PEECHELBA,OVENS @ PEECHELBA,0.0,AHD,6239.0,55,431315.0,5997691.0,UTM,-36.16297488,146.23634934,WGS84,9,249.0,9,Y,Y,1,1979-03-08,,403,0,
403242,OVENS RIVER @ WANGARATTA (COMBINED FLOW),OVENS @ WANG.,137.689,AHD,5552.0,55,439736.1,5976452.3,,-36.355,146.3283333,,1,0.0,1,Y,N,1,1891-01-01,,403,0,
403244,OVENS RIVER @ HARRIETVILLE,OVENS @ HARRIETVILLE,481.602,AHD,120.0,55,505562.326,5917970.886,UTM,-36.88408,147.06242,WGS84,9,0.0,1,Y,Y,1,1987-02-04,,403,0,
403247,BLACK DOG CREEK UPSTREAM OF DUGAYS BRIDGE,BLACK DOG @ DUGAY BR,0.0,ARB,0.0,55,438589.0,6007704.0,UTM,-36.07319521,146.31799844,WGS84,9,249.0,0,Y,N,1,1998-08-19,,403,0,
403248,INDIGO CREEK @ D/S CREAMERY BRIDGE,INDIGO @ CREAMERY BR,138.88,AHD,0.0,55,468416.0,6012728.0,UTM,-36.02925553,146.6494582,WGS84,9,143.0,0,Y,N,1,1999-05-28,,403,0,
403249,THREE MILE CREEK D/S YARRAWONGA RD @ WANGARATTA,3 MILE CK WANGARATTA,0.0,ARB,463.0,55,437172.0,5978480.0,UTM,-36.33656586,146.2998983,WGS84,9,149.0,0,Y,N,1,2000-05-12,,403,0,
403250,OVENS RIVER @ EUROBIN,OVENS R @ EUROBIN,0.0,GAU,1082.0,55,487225.0,5943668.0,UTM,-36.65235758,146.8570707,WGS84,9,260.0,9,Y,N,1,2000-07-19,,403,0,
403251,FIFTEEN MILE CREEK @ GLENROWAN,15 MILE CK GLENROWAN,0.0,GAU,0.0,55,432467.0,5963552.0,UTM,-36.47080718,146.246199,WGS84,9,0.0,0,Y,N,1,2000-07-18,,403,0,
403253,BUCKLAND RIVER @ TWELVE MILE,BUCKLAND R @ 12 MILE,0.0,GAU,0.0,55,487468.955,5921195.577,UTM,-36.854944,146.859431,WGS84,9,395.0,9,Y,N,1,2001-05-18,,403,0,
403254,BUFFALO RIVER D/S ROSE RIVER JUNCTION,BUFFALO R D/S ROSE R,266.76,AHD,902.5,55,470132.0,5927807.0,UTM,-36.79495619,146.6652128,WGS84,9,288.0,9,Y,N,1,2001-09-10,,403,0,
403255,FIFTEEN MILE CREEK (THREE MILE) @ SUNSET DRIVE,15 MILE CK SUNSET DV,,,,55,436578.0,5976906.0,UTM,-36.35070717,146.2931741,WGS84,9,0.0,0,N,Y,1,2004-04-29,,403,0,
403256,ONE MILE CREEK @ VINCENT ROAD,ONE MILE C VINCENT R,,,,55,439132.0,5975303.0,UTM,-36.36532277,146.3215106,WGS84,9,0.0,0,N,Y,1,2004-04-29,,403,0,
403258,YARRARBULA CREEK U/S LAKE BUFFALO,YARRARBULA CK,,,,55,472727.296,5931110.696000001,MGA94,-36.76538056,146.69441944,GDA94,,0.0,,N,N,1,2017-04-27,,403,0,
403803,RAIN GAUGE (BLACK RANGE CK) @ TROUT FARM,R.G. BLACK RANGE CK,0.0,,0.0,55,458536.017,5932991.048,UTM,-36.747788,146.53552,WGS84,9,440.0,0,Y,N,1,2000-07-18,,403,0,
403804,RAIN GAUGE (UPPER BOGGY CK) @ MYRRHEE,R.G. UPPER BOGGY CK,0.0,,0.0,55,441051.0,5933805.0,UTM,-36.73951602,146.339692,WGS84,9,356.0,0,Y,N,1,2000-07-13,,403,0,
403805,RAIN GAUGE (UPPER 15 MILE CK) @ HANDCOCKS,R.G. UPP. 15 MILE CK,0.0,,0.0,55,435737.0,5928213.0,UTM,-36.78958665,146.2797375,WGS84,9,0.0,0,Y,N,1,2000-07-13,,403,0,
404203,BROKEN RIVER @ BENALLA,BROKEN @ BENALLA,164.859,AHD,1461.0,55,408697.0,5954320.0,UTM,-36.5520875,145.9798536,WGS84,9,68.0,1,n,N,1,1955-05-01,,404,0,
404204,BOOSEY CREEK @ TUNGAMAH,BOOSEY @ TUNGAMAH,119.961,AHD,845.0,55,394885.0,6001678.0,UTM,-36.12376902,145.83191054,WGS84,9,131.0,1,Y,N,1,1917-11-27,,404,0,
404207,HOLLAND CREEK @ KELFEERA,HOLLAND @ KELFEERA,180.094,AHD,451.0,55,415870.0,5947834.0,UTM,-36.61115514,146.0592047,WGS84,9,0.0,1,Y,Y,1,1960-05-09,,404,0,
404208,MOONEE CREEK @ LIMA,MOONEE @ LIMA,0.0,ARB,91.0,55,408235.81,5931026.741,MGA94,-36.76196,145.97188,WGS84,9,210.0,9,Y,N,1,1963-01-25,,404,0,
404210,BROKEN CREEK @ RICES WEIR,RICES WEIR SCADA,0.0,,3033.0,55,316223.433,6017690.049,ANG,-35.96779,144.9619,WGS84,1,0.0,1,Y,Y,1,1965-02-04,,404,0,
404214,BROKEN CREEK @ KATAMATITE,BROKEN @ KATAMATITE,112.86399999999999,AHD,270.0,55,381635.0,6004300.0,UTM,-36.09853841,145.6851538,WGS84,9,0.0,1,Y,Y,1,1966-07-22,,404,0,
404216,BROKEN RIVER @ GOORAMBAT (CASEY WEIR H. GAUGE),BROKEN @ CASEY WEIR,156.914,AHD,1924.0,55,405193.0,5962993.0,UTM,-36.47353488,145.9417393,WGS84,9,0.0,1,Y,Y,1,1888-02-07,,404,0,
404217,BROKEN CREEK (CHANNEL) @ CASEY WEIR (NEAR GOORAMBAT),BROKEN @ CASEY WEIR,156.289,AHD,0.0,55,405165.706,5963036.509,UTM,-36.47314,145.94144,WGS84,9,0.0,1,Y,N,1,1885-01-01,,404,0,
404218,BROKEN RIVER @ LAKE NILLAHCOOTIE (HEAD GAUGE),BROKEN NILLAHCOOTIE,0.0,AHD,422.0,55,411674.0,5920772.0,UTM,-36.85471607,146.00920559999997,WGS84,9,0.0,1,Y,Y,1,1967-05-01,,404,0,
404222,BROKEN RIVER @ ORRVALE,BROKEN @ ORRVALE,108.339,AHD,2508.0,55,361042.0,5967072.0,UTM,-36.4313885,145.4497833,WGS84,9,0.0,1,Y,N,1,1977-06-23,,404,0,
404224,BROKEN RIVER @ GOWANGARDIE,BROKEN @ GOWANGARDIE,0.0,,2396.0,55,380713.0,5967113.0,UTM,-36.43366659,145.6691815,WGS84,9,0.0,1,Y,Y,1,1928-01-20,,404,0,
404226,BROKEN RIVER @ LAKE MOKOAN DIVERSION WEIR,BROKEN @ MOKOAN,0.0,,882.0,55,409044.0,5947231.0,UTM,-36.61598172,145.98285917,WGS84,9,182.0,1,Y,N,1,1970-09-16,,404,0,
404227,BROKEN RIVER REGULATOR @ BROKEN RIVER BY-PASS CHANNEL,BROKEN REGULATOR,0.0,,0.0,55,408856.8,5947266.9,MGA94,-36.61564,145.98077,GDA94,1,0.0,1,n,N,1,1970-09-16,,404,0,
404234,WHISKEY CREEK U/S MCCALLSAY RESERVOIR,WHISKEY CK U/S MCCAL,0.0,ARB,0.0,55,429405.0,5927824.0,UTM,-36.79263276,146.208682,WGS84,9,478.0,NOT,Y,N,1,1997-08-20,,404,0,
404235,RYANS CREEK U/S MCCALLSAY RESERVOIR,RYANS CK U/S MCCALL,0.0,ARB,0.0,55,430299.0,5924928.0,UTM,-36.8188125,146.21849222,WGS84,9,513.0,1,Y,N,1,1997-10-29,,404,0,
404238,BROKEN CREEK @ WALSH'S BRIDGE,BROKEN C WALSH'S BR,100.962,AHD,0.0,55,349828.553,6003788.512,UTM,-36.098822,145.331786,WGS84,1,107.0,1,n,N,1,2009-12-21,,404,0,
404239,BROKEN CREEK @ WAGGARANDALL WEIR,BROKEN CK WAGGARANDA,0.0,ARB,0.0,55,395323.0,5982914.0,UTM,-36.29295002,145.8342709,WGS84,9,142.0,9,Y,N,1,2005-05-25,,404,0,
404241,BROKEN R @ CASEY'S WEIR FISH LADDER,BROKEN R CASEY'S F/L,0.0,ARB,0.0,55,405177.1,5962986.0,UTM,-36.47362778,145.9414107,WGS84,9,0.0,1,N,N,1,2005-10-26,,404,0,
404242,BROKEN R @ CASEY'S WEIR COMBINED FLOW,BROKEN R CASEY'S C/F,0.0,,0.0,55,405163.0,5963044.0,UTM,-36.47307221,145.94141072,WGS84,9,166.0,9,Y,N,1,1894-01-01,,404,0,
404243,BROKEN RIVER @ D/S BACK CREEK JUNCTION,BROKEN R D/S BACK C,0.0,ARB,0.0,55,411795.0,5921810.0,UTM,-36.84537159,146.0106833,WGS84,9,290.0,1,Y,N,1,2008-05-28,,404,0,
404245,MT SAMARIA CREEK @ WARNOCK ROAD,MT SAMARIA CK WARNOK,0.0,ARB,0.0,55,413350.0,5929150.0,UTM,-36.77956697,146.0289694,GDA94,,0.0,,N,N,1,2010-04-29,,404,0,
404246,LIMA CREEK D/S MIDLAND HWY SWANPOOL,LIMA CK @ SWANPOOL,0.0,ARB,180.5,55,410083.815,5935509.747,UTM,-36.72173,145.99311,WGS84,9,0.0,,N,N,1,2010-04-30,,404,0,
404247,RYANS CREEK U/S LOOMBAH RESERVOIR,RYANS C U/S LOOMBAH,,,,55,430900.966,5934753.631,MGA94,-36.73041667,146.22612780000003,GDA94,,0.0,NOT,N,N,1,2017-04-26,,404,0,
404248,BROKEN CK AT NUMURKAH,BROKEN CK @ NUMURKAH,,,,55,359798.0,6004410.0,MGA94,-36.09483655,145.4425982,GDA94,,0.0,,N,N,1,2016-09-08,,404,0,
404250,BROKEN CREEK @ LARISSA ROAD,,,,,55,373373.19439253776,6018695.912403916,MGA94,-35.96794,145.59564,GDA94,GM,0.0,,N,N,1,,,404,0,
404251,NINE MILE CREEK @ SELLICKS ROAD,,,,,55,363770.7748500021,6000451.319989761,MGA94,-36.13108,145.48603,GDA94,GM,0.0,,N,N,1,,,404,0,
404707,MOKOAN CHANNEL @ DROP STRUCTURE RD. 10668.0 M.,MOKOAN @ DROP STRUCT,0.0,AHD,0.0,55,413049.0,5953610.0,UTM,-36.55885704,146.0283613,WGS84,9,0.0,1,N,N,1,1971-04-01,,404,0,
404708,TATONG PROJECT PIPE EC @ TATONG,TATONG PIPE EC,0.0,,0.894,55,419807.0,5939265.0,UTM,-36.68875236,146.10237205,WGS84,9,0.0,1,n,N,1,1992-04-29,,404,0,
404713,MUCKATAH MAIN DRAIN U/S NARING HALL ROAD,MUCKATAH U/S NARING,0.0,ARB,0.0,55,363969.0,6008872.0,UTM,-36.05509012,145.48969319999998,WGS84,9,0.0,0,Y,Y,1,2003-04-29,,404,0,
404714,MUCKATAH CREEK @ KATAMATITE EAST SCHOOL RD,,,,,55,388271.99513468257,6011900.78704417,MGA94,-36.03101,145.75988,GDA94,GM,0.0,,N,N,1,,,404,0,
404809,RAIN GAUGE (BROKEN CREEK) @ GOORAMBAT,,,,,55,401118.11718442175,5970625.8362243585,MGA94,-36.40445,145.89723,GDA94,GM,0.0,,N,N,1,,,404,0,
404810,RAIN GAUGE (BROKEN CREEK) @ DOOKIE WATER STORAGE,,,,,55,373905.99,5981902.05,MGA94,-36.29963348378967,145.59564998031902,GDA94,GM,0.0,,N,N,1,,,404,0,
405200,GOULBURN RIVER @ MURCHISON,GOULBURN @ MURCHISON,108.679,AHD,10772.0,55,340787.0,5946120.0,UTM,-36.61703491,145.2195882,WGS84,9,0.0,1,Y,Y,1,1881-06-14,,405,0,
405201,GOULBURN RIVER @ TRAWOOL,GOULBURN @ TRAWOOL,138.93,AHD,7335.0,55,340251.0,5893439.0,UTM,-37.0916115,145.2025134,WGS84,9,153.0,9,Y,Y,1,1908-01-01,,405,0,
405202,GOULBURN RIVER @ SEYMOUR,GOULBURN @ SEYMOUR,130.244,AHD,8601.0,55,331777.0,5901234.0,UTM,-37.01990004,145.10895469999997,WGS84,9,140.0,9,Y,N,1,1957-12-19,,405,0,
405203,GOULBURN RIVER @ EILDON,GOULBURN @ EILDON,205.729,AHD,3911.0,55,401492.0,5877157.0,UTM,-37.2467952,145.8892935,WGS84,9,0.0,1,Y,Y,1,1916-01-01,,405,0,
405204,GOULBURN RIVER @ SHEPPARTON,GOULBURN SHEPPARTON,100.12700000000001,AHD,16125.0,55,355904.0,5972715.0,UTM,-36.37977731,145.3935312,WGS84,9,0.0,1,Y,Y,1,1921-06-08,,405,0,
405205,MURRINDINDI RIVER @ MURRINDINDI ABOVE COLWELLS,MURRINDINDI COLWELLS,0.0,ARB,108.0,55,372925.0,5858254.0,UTM,-37.4136725,145.5640351,WGS84,9,0.0,1,Y,Y,1,1939-06-13,,405,0,
405209,ACHERON RIVER @ TAGGERTY,ACHERON @ TAGGERTY,198.177,AHD,619.0,55,385937.0,5869104.0,UTM,-37.31772866,145.7128865,WGS84,9,204.0,9,Y,Y,1,1945-12-12,,405,0,
405212,SUNDAY CREEK @ TALLAROOK,SUNDAY @ TALLAROOK,153.999,AHD,337.0,55,327258.0,5892368.0,UTM,-37.09895462,145.0561441,WGS84,9,165.0,9,Y,Y,1,1945-11-21,,405,0,
405214,DELATITE RIVER @ TONGA BRIDGE,DELATITE @ TONGA,312.764,AHD,368.0,55,421247.0,5887199.0,UTM,-37.15829277,146.1130903,WGS84,9,332.0,9,Y,Y,1,1947-02-06,,405,0,
405215,HOWQUA RIVER @ GLAN ESK,HOWQUA @ GLEN ESK,306.393,AHD,368.0,55,429674.0,5879340.0,UTM,-37.22967369,146.20722654,WGS84,9,312.0,9,Y,Y,1,1947-02-07,,405,0,
405217,YEA RIVER @ DEVLINS BRIDGE,YEA @ DEVLINS,206.752,AHD,360.0,55,364820.0,5861561.0,UTM,-37.38272675,145.4730812,WGS84,9,0.0,1,Y,N,1,1954-03-26,,405,0,
405218,JAMIESON RIVER @ GERRANG BRIDGE,JAMIESON @ GERRANG,306.523,AHD,368.0,55,428012.0,5872497.0,UTM,-37.29125953,146.1878417,WGS84,9,311.0,1,Y,N,1,1954-07-01,,405,0,
405219,GOULBURN RIVER @ DOHERTYS,GOULBURN @ DOHERTYS,298.435,AHD,694.0,55,422992.0,5868052.0,UTM,-37.33088353,146.1307397,WGS84,9,308.0,1,Y,Y,1,1954-08-26,,405,0,
405223,GOULBURN RIVER @ MOLESWORTH,GOULBURN @ MOLESWORT,,,,55,370740.0,5885855.0,UTM,-37.16465661,145.5441525,WGS84,9,181.0,9,N,Y,1,1956-10-24,,405,0,
405226,PRANJIP CREEK @ MOORILIM,PRANJIP @ MOORILIM,115.596,AHD,787.0,55,348630.0,5945810.0,UTM,-36.62110636,145.3071965,WGS84,9,0.0,1,Y,N,1,1957-12-10,,405,0,
405227,BIG RIVER @ JAMIESON,BIG @ JAMIESON,296.361,AHD,619.0,55,416496.0,5863930.0,UTM,-37.36747223,146.05695748,WGS84,9,306.0,9,Y,N,1,1958-02-06,,405,0,
405228,HUGHES CREEK @ TARCOMBE ROAD,HUGHES @ TARCOMBE RD,157.854,AHD,471.0,55,347180.221,5909163.724,UTM,-36.951083,145.283639,WGS84,9,305.0,9,Y,N,1,1958-09-16,,405,0,
405229,WANALTA CREEK @ WANALTA,WANALTA @ WANALTA,113.87700000000001,AHD,108.0,55,309643.0,5943502.0,UTM,-36.63490876,144.870869,WGS84,9,0.0,1,Y,N,1,1960-05-20,,405,0,
405230,CORNELLA CREEK @ COLBINABBIN,CORNELLA COLBINABBIN,111.443,AHD,259.0,55,303655.0,5946783.0,UTM,-36.60413689,144.8047761,WGS84,9,120.0,1,Y,N,1,1960-05-23,,405,0,
405231,KING PARROT CREEK @ FLOWERDALE,KING PARROT FLOWER'E,258.092,AHD,181.0,55,348394.0,5865238.0,UTM,-37.34705697,145.28836661,WGS84,9,177.0,9,Y,Y,1,1951-06-25,,405,0,
405232,GOULBURN RIVER @ McCOYS BRIDGE,GOULBURB R MCCOYS BR,91.443,AHD,16806.0,55,331204.0,5994448.0,UTM,-36.1799296,145.1229808,WGS84,9,0.0,,Y,Y,1,1965-08-24,,405,0,
405234,SEVEN CREEKS @ D/S OF POLLY MCQUINN WEIR,SEVEN C MCQUINN WEIR,440.006,AHD,153.0,55,382620.0,5916838.0,UTM,-36.88700722,145.682753,WGS84,9,0.0,1,Y,Y,1,1965-06-22,,405,0,
405237,SEVEN CREEKS @ EUROA TOWNSHIP,SEVEN CK. @ EUROA,172.895,AHD,332.0,55,372053.0,5934161.0,UTM,-36.72952128,145.56711428,WGS84,9,160.0,1,Y,Y,1,1963-05-14,,405,0,
405238,MOLLISON CREEK @ PYALONG,MOLLISON @ PYALONG,247.867,AHD,163.0,55,309638.0,5889623.0,UTM,-37.12026615,144.8572909,WGS84,9,0.0,1,Y,N,1,1966-05-10,,405,0,
405240,SUGARLOAF CREEK @ ASH BRIDGE,SUGARLOAF @ ASH BDG,142.398,AHD,609.0,55,327071.0,5896729.0,UTM,-37.05963157,145.0550452,WGS84,9,160.0,9,Y,Y,1,1966-10-13,,405,0,
405241,RUBICON RIVER @ RUBICON,RUBICON @ RUBICON,0.0,ARB,129.0,55,396077.0,5872257.0,UTM,-37.29036608,145.8275646,WGS84,9,0.0,1,Y,N,1,1922-05-01,,405,0,
405245,FORD CREEK @ MANSFIELD,FORD CK @ MANSFIELD,296.441,AHD,115.0,55,415830.0,5900446.0,UTM,-37.03831708,146.0535892,WGS84,9,299.0,1,Y,N,1,1970-05-11,,405,0,
405246,CASTLE CREEK @ ARCADIA,CASTLE @ ARCADIA,119.457,AHD,164.0,55,352501.0,5949237.0,UTM,-36.59083189,145.3511279,WGS84,9,128.0,9,Y,Y,1,1970-05-06,,405,0,
405247,STONY CREEK @ TAMLEUGH,STONY @ TAMLEUGH,139.195,AHD,339.0,55,377071.0,5949619.0,UTM,-36.59087224,145.6257751,WGS84,9,0.0,1,Y,N,1,1970-05-07,,405,0,
405248,MAJOR CREEK @ GRAYTOWN,MAJOR CK @ GRAYTOWN,140.26,AHD,282.0,55,314083.0,5919230.0,UTM,-36.85444774,144.9145895,WGS84,9,155.0,1,Y,N,1,1971-04-19,,405,0,
405251,BRANKEET CREEK @ ANCONA,BRANKEET CK @ ANCONA,311.633,AHD,121.0,55,391880.0,5907886.0,UTM,-36.9688213,145.7854573,WGS84,9,317.0,9,Y,Y,1,1971-05-25,,405,0,
405253,GOULBURN RIVER @ GOULBURN WEIR,GOULBURN @GOUL. WEIR,111.87899999999999,AHD,10627.0,55,336906.87,5935414.368,UTM,-36.71284,145.17394,WGS84,9,0.0,1,Y,N,1,1967-03-01,,405,0,
405254,TALLANGALLOOK CREEK @ BONNIE DOON,,299.812,AHD,45.0,55,400024.8,5903582.5,MGA94,-37.00848,145.87628,WGS84,1,0.0,,N,Y,1,1967-03-01,,405,0,
405258,GOULBURN RIVER @ LAKE EILDON (HEAD GAUGE),GOULBURN EILDON H.G.,0.0,AHD,3872.0,55,405257.0,5879605.0,UTM,-37.22512324,145.9320494,WGS84,9,0.0,1,Y,Y,1,1922-07-01,,405,0,
405259,GOULBURN RIVER @ GOULBURN WEIR (H.G.),GOULBURN WEIR (H.G.),0.0,,10627.0,55,336666.0,5934889.0,UTM,-36.71753229,145.1711321,WGS84,9,0.0,1,Y,Y,1,1890-06-01,,405,0,
405260,WARANGA BASIN @ HEAD GAUGE,WARANGA @ H. GAUGE,0.0,,150.0,55,329070.0,5957650.0,UTM,-36.51111978,145.0911842,WGS84,9,0.0,1,Y,Y,1,1905-01-01,,405,0,
405264,BIG RIVER @ D/S OF FRENCHMAN CREEK JUNCTION,BIG @ FRENCHMAN,0.0,ARB,333.0,55,418355.0,5847096.0,UTM,-37.51940015,146.0760963,WGS84,9,477.0,1,Y,Y,1,1975-03-20,,405,0,
405269,SEVEN CREEKS @ KIALLA WEST,SEVEN @ KIALLA WEST,106.824,AHD,1505.0,55,356542.0,5964189.0,UTM,-36.45670697,145.39906486,WGS84,9,0.0,1,Y,N,1,1977-06-21,,405,0,
405270,GOULBURN RIVER @ KIALLA WEST,GOULBURN @ KIALLA W,101.045,AHD,12038.0,55,351881.0,5966093.0,UTM,-36.43884022,145.3474332,WGS84,9,122.0,9,Y,N,1,1977-06-29,,405,0,
405271,GOULBURN RIVER @ SHEPPARTON GOLF CLUB,GOULBURN @ SHEPP,99.971,AHD,16150.0,55,353562.476,5974531.247,,-36.363056,145.367778,WGS84,1,0.0,1,N,N,1,1977-06-08,,405,0,
405274,HOME CREEK @ YARCK,HOME @ YARCK,186.896,AHD,187.0,55,376072.0,5892441.0,UTM,-37.10595561,145.6051462,WGS84,9,205.0,9,Y,N,1,1977-06-09,,405,0,
405276,GOULBURN RIVER @ LOCH GARRY,GOULBURN @ GARRY,96.811,AHD,16490.0,55,346071.0,5987898.0,UTM,-36.24143297,145.2869464,WGS84,9,0.0,1,Y,N,1,1978-02-07,,405,0,
405282,GOULBURN RIVER @ KIRWAN'S BRIDGE,GOULBURN R KIRWAN'S,0.0,AHD,0.0,55,333921.0,5931672.0,UTM,-36.74604147,145.1397113,AGD84,9,0.0,1,Y,N,1,1971-09-23,,405,0,
405287,WESTCOTT CREEK @ MT DISAPPOINTMENT US SUNDAY CK STORAGE,WESTCOOT @ DISAPPOIN,0.0,ARB,9.0,55,334429.936,5862841.665,MGA94,-37.36626,145.13025,WGS84,1,0.0,1,Y,N,1,1987-05-25,,405,0,
405288,SUNDAY CREEK @ MT DISAPPOINTMENT (US SUNDAY CK. STORAGE,SUNDAY @ MT. DISAP.,0.0,ARB,20.0,55,334189.586,5862051.02,MGA94,-37.37334,145.12736,WGS84,1,0.0,1,Y,N,1,1987-05-25,,405,0,
405290,PINE CREEK @ BROADFORD,PINE CK @ BROADFORD,0.0,AHD,3.0,55,327081.0,5871461.0,UTM,-37.28727058,145.0493121,WGS84,9,0.0,1,Y,N,1,1988-06-10,,405,0,
405291,WHITEHEADS CREEK @ WHITEHEADS CREEK,WHITEHEADS CREEK,0.0,,51.0,55,340689.0,5900056.0,UTM,-37.03206769,145.2088422,WGS84,9,0.0,1,Y,N,1,1988-06-09,,405,0,
405294,HONEYSUCKLE CREEK @ U/S OF VIOLET TOWN,H'SUCKLE U/S V.TOWN,0.0,,23.0,55,389293.0,5936324.0,UTM,-36.7121945,145.7604552,WGS84,9,0.0,1,Y,N,1,1989-04-28,,405,0,
405297,WARRIGAL CREEK @ STEWARTS BRIDGE,WARRIGAL C @ STEWART,0.0,ARB,0.0,55,307199.5,6002100.9,,-36.1065,144.8580833,,1,0.0,1,N,Y,1,1991-03-01,,405,0,
405306,SEVEN CREEKS @ STRATHBOGIE,SEVEN CKS STRATHBOGE,0.0,,0.0,55,387100.0,5919600.0,MGA94,-36.8627,145.7334,GDA94,1,0.0,1,Y,N,1,1997-07-09,,405,0,
405307,SEVEN CREEKS @ GALLS GAP ROAD,SEVEN CKS GALLSGAP R,0.0,,0.0,55,376986.0,5917552.6,MGA94,-36.87985,145.61966,GDA94,1,0.0,1,Y,N,1,1997-07-09,,405,0,
405308,CASTLE CK @ TELFORD BRIDGE,CASTLE CK TELFORD BR,0.0,ARB,0.0,55,372464.0,5928121.2,MGA94,-36.784135,145.570699,GDA94,1,0.0,1,Y,N,1,1997-07-09,,405,0,
405310,GOULBURN RIVER @ GHIN GHIN,GOULBURN R GHIN GHIN,0.0,,0.0,55,355218.0,5883713.0,UTM,-37.18168074,145.3689753,WGS84,9,0.0,1,Y,N,1,2001-09-04,,405,0,
405313,YEA RIVER @ YEA CARAVAN PARK,YEA R @ CARAVAN PK,,,,55,360874.0,5880377.0,UTM,-37.21260037,145.4320484,WGS84,9,0.0,1,N,Y,1,2000-10-11,,405,0,
405315,GOULBURN RIVER @ MOOROOPNA WATT'S BRIDGE,GOULBURN R MOOROOPNA,,,,55,353249.0,5971060.0,UTM,-36.39428991,145.3636299,WGS84,9,0.0,1,N,Y,1,2005-07-18,,405,0,
405321,DELATITE R @ SAWMILL SETTLEMENT,DELATITE R SAWMILL,0.0,ARB,58.2,55,443950.0,5893200.0,AMG66,-37.1057,146.3692,AGD66,1,0.0,1,N,N,1,2007-05-15,,405,0,
405323,GOULBURN RIVER @ TAHBILK WINERY,GOULBURN @ TAHBILK,0.0,AHD,0.0,55,329178.0,5922783.0,UTM,-36.82528627,145.08461745,WGS84,9,135.0,9,Y,N,1,2008-06-17,,405,0,
405327,NINE MILE CREEK U/S GVW DAM NEAR LONGWOOD,9 MILE C U/S GVW DAM,0.0,ARB,0.0,55,364067.0,5917665.0,UTM,-36.87688345,145.4746745,GDA94,,338.0,9,N,N,1,2009-11-12,,405,0,
405328,STEAVENSON RIVER @ FALLS ROAD MARYSVILLE,STEAVENSON R @ FALLS,0.0,,0.0,55,391625.0,5846090.0,MGA94,-37.52579759,145.7735031,GDA94,9,0.0,,N,N,1,2009-11-17,,405,0,
405329,GOULBURN RIVER @ KILLINGWORTH,GOULB @ KILLINGWORTH,0.0,,0.0,55,359908.0,5885762.0,UTM,-37.16393325,145.4221754,WGS84,,166.0,9,N,N,1,2009-12-09,,405,0,
405335,KILMORE CREEK U/S WASTE WATER TREATMENT PLANT,KILMORE CK U/S WWTP,,,,55,318041.0,5873248.0,MGA94,-37.26957793,144.947817,GDA94,,0.0,,y,N,1,2014-12-08,,405,0,
405336,Sevens Ck @ Abbinga Reservoir,Abbinga Res,,,,55,377179.0,5952507.0,MGA94,-36.564985001332545,145.62743575604676,GDA94,9,190.12,SGI,N,N,1,,,405,0,
405601,LAKE GREEN @ COROP,LAKE GREEN,0.0,AHD,0.0,55,304738.0,5967800.0,UTM,-36.4150256,144.8221895,WGS84,9,102.0,9,N,Y,1,1967-05-03,,405,0,
405602,LAKE COOPER @ COROP,LAKE COOPER,0.0,AHD,0.0,55,302276.0,5961398.0,UTM,-36.47219444,144.793115,WGS84,9,0.0,1,n,y,1,2006-10-12,,405,0,
405700,STUART MURRAY CHANNEL @ OFFTAKE,STUART @ OFFTAKE,122.179,AHD,0.0,55,336494.0,5935026.0,UTM,-36.71626829,145.1692364,WGS84,9,0.0,1,Y,N,1,1892-01-01,,405,0,
405702,CATTANACH CHANNEL @ WARANGA INLET,CATTANACH @ WARANGA,121.337,AHD,0.0,55,332486.0,5949333.0,UTM,-36.58666234,145.1275055,WGS84,9,0.0,1,Y,N,1,1957-01-01,,405,0,
405704,EAST GOULBURN MAIN CHANNEL @ 8 KM FLUME,E GOLB M CH 8KM FLUM,0.0,,0.0,55,344338.995,5939521.965,,-36.677075,145.257953,WGS84,1,0.0,1,Y,N,1,1958-01-01,,405,0,
